score-lv1,url
0.8754580020904541,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/692/4226.pdf?sequence=1&isAllowed=y
0.8233550190925598,https://wsobirds.org/images/pdfs/BeyondBirdFeederBookletFINAL.compressed.pdf
0.7951756715774536,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/1418/WF_2033.pdf?sequence=1&isAllowed=y
0.7071056365966797,https://cms.zsl.org/sites/default/files/2022-12/ASTI_MigBirds_Index_2015_0.pdf
0.7030138969421387,https://apps.worldagroforestry.org/downloads/Publications/PDFS/TM17693.pdf
0.6982959508895874,https://cms.zsl.org/sites/default/files/2022-12/wildlife-comeback-in-europe.pdf
0.668384850025177,https://zooreach.org/downloads/ZOO_CAMP_PHVA_reports/2014-Reptile-Report.pdf
0.6521360278129578,http://www.wpcouncil.org/wp-content/uploads/2020/11/08.C1-Hutchinson-et-al-2021.pdf
0.6199666857719421,https://wwjournal.org/wp-content/uploads/sites/9/2024/06/Roy_etal_WW_2024.pdf
0.6139942407608032,https://www.forestfoundation.ph/wp-content/uploads/2017/11/Forest-Foundation-Ph-4th-PNPCSI-Symposium.pdf
0.5988621115684509,https://apps.worldagroforestry.org/downloads/Publications/PDFS/B10462.pdf
0.5948655009269714,https://wos.org/documents/Publications/WA%20Birds/2006/wabirds2006.pdf
0.5937020182609558,https://www.xerces.org/sites/default/files/2018-05/17-040_01_ProtectingCaliforniaButterflyGroves.pdf
0.567324697971344,https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201992%20Transactions%20Volume%2014/AS-4%20.%20Growth%20Estimation%20of%20Oreochromis%20Niloticus%20L.%20Cultured%20in%20Rice-Paddies%20Using%20Circ%20Technique%20%20Jocelyn%20P.%20Cabrera.pdf
0.5659949779510498,https://zooreach.org/downloads/ZOO_CAMP_PHVA_reports/2010EHFWBreport.pdf
0.5631908774375916,https://dcprime.com/wp-content/uploads/2019/12/Poster-1381-Luca-Janssen.pdf
0.5314984917640686,http://wiki.daz3d.com/lib/exe/fetch.php/public/read_me/index/16122/16122_songbirdremixvultures2.pdf
0.512526273727417,http://xerces.org/sites/default/files/publications/18-014.pdf
